2023-02-28 19:18:44,887 INFO  Logger.cs: 70 - 
2023-02-28 20:46:31,392 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-02-28 20:46:31,392 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2023-02-28 20:46:31,392 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2023-02-28 20:46:34,521 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent main_mast to child second_stage failed
2023-02-28 20:46:34,559 INFO  ExportHelperExtension.cs: 347 - Creating joint third_stage
2023-02-28 20:46:34,559 INFO  ExportHelperExtension.cs: 1397 - Fixing components for second_stage
2023-02-28 20:46:34,559 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2023-02-28 20:46:34,559 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-02-28 20:46:34,559 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-02-28 20:46:34,922 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-02-28 20:46:34,922 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-02-28 20:46:34,922 INFO  : 0 - L1: 1, System.Double[]
2023-02-28 20:46:34,922 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-02-28 20:46:34,922 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2023-02-28 20:46:34,922 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2023-02-28 20:46:34,922 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2023-02-28 20:46:38,134 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent second_stage to child third_stage failed
2023-02-28 20:46:38,150 INFO  ExportHelperExtension.cs: 347 - Creating joint end_effector
2023-02-28 20:46:38,150 INFO  ExportHelperExtension.cs: 1397 - Fixing components for third_stage
2023-02-28 20:46:38,150 INFO  ExportHelperExtension.cs: 1402 - Fixing 48
2023-02-28 20:46:38,150 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2023-02-28 20:46:38,150 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-02-28 20:46:38,150 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-02-28 20:46:38,509 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-02-28 20:46:38,509 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-02-28 20:46:38,509 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-02-28 20:46:38,509 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-02-28 20:46:38,509 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 48
2023-02-28 20:46:38,509 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2023-02-28 20:46:38,509 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2023-02-28 20:46:38,509 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2023-02-28 20:46:40,462 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent third_stage to child end_effector failed
2023-02-28 20:46:40,623 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from knighttime_description
2023-02-28 20:46:40,627 INFO  ExportHelperExtension.cs: 1136 - Found 49 in knighttime_description
2023-02-28 20:46:40,627 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in knighttime_description
2023-02-28 20:46:40,627 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-02-28 20:46:40,627 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2023-02-28 20:46:40,627 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base_link-1
2023-02-28 20:46:40,627 INFO  ExportHelperExtension.cs: 1136 - Found 59 in base_link-1
2023-02-28 20:46:40,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base_link-1
2023-02-28 20:46:40,627 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from second_stage-1
2023-02-28 20:46:40,627 INFO  ExportHelperExtension.cs: 1136 - Found 32 in second_stage-1
2023-02-28 20:46:40,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in second_stage-1
2023-02-28 20:46:40,627 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from main_mast-1
2023-02-28 20:46:40,627 INFO  ExportHelperExtension.cs: 1136 - Found 34 in main_mast-1
2023-02-28 20:46:40,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in main_mast-1
2023-02-28 20:46:40,627 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from third_stage-1
2023-02-28 20:46:40,627 INFO  ExportHelperExtension.cs: 1136 - Found 35 in third_stage-1
2023-02-28 20:46:40,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in third_stage-1
2023-02-28 20:46:40,627 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from end_effector-1
2023-02-28 20:46:40,627 INFO  ExportHelperExtension.cs: 1136 - Found 29 in end_effector-1
2023-02-28 20:46:40,627 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in end_effector-1
2023-02-28 20:46:40,627 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from knighttime_description
2023-02-28 20:46:40,627 INFO  ExportHelperExtension.cs: 1136 - Found 49 in knighttime_description
2023-02-28 20:46:40,627 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in knighttime_description
2023-02-28 20:46:40,627 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-02-28 20:46:40,627 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2023-02-28 20:46:40,627 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base_link-1
2023-02-28 20:46:40,657 INFO  ExportHelperExtension.cs: 1136 - Found 59 in base_link-1
2023-02-28 20:46:40,657 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base_link-1
2023-02-28 20:46:40,657 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from second_stage-1
2023-02-28 20:46:40,657 INFO  ExportHelperExtension.cs: 1136 - Found 32 in second_stage-1
2023-02-28 20:46:40,657 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in second_stage-1
2023-02-28 20:46:40,657 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from main_mast-1
2023-02-28 20:46:40,657 INFO  ExportHelperExtension.cs: 1136 - Found 34 in main_mast-1
2023-02-28 20:46:40,657 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in main_mast-1
2023-02-28 20:46:40,657 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from third_stage-1
2023-02-28 20:46:40,657 INFO  ExportHelperExtension.cs: 1136 - Found 35 in third_stage-1
2023-02-28 20:46:40,657 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in third_stage-1
2023-02-28 20:46:40,657 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from end_effector-1
2023-02-28 20:46:40,657 INFO  ExportHelperExtension.cs: 1136 - Found 29 in end_effector-1
2023-02-28 20:46:40,657 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in end_effector-1
2023-02-28 20:46:40,727 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-28 21:10:05,869 INFO  SwAddin.cs: 294 - Assembly export called for file knighttime_description
2023-02-28 21:10:05,869 INFO  SwAddin.cs: 299 - Save is required
2023-02-28 21:10:05,883 INFO  SwAddin.cs: 313 - Saving assembly
2023-02-28 21:10:06,318 INFO  SwAddin.cs: 316 - Opening property manager
2023-02-28 21:10:06,319 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from knighttime_description
2023-02-28 21:10:06,319 INFO  ExportHelperExtension.cs: 1136 - Found 39 in knighttime_description
2023-02-28 21:10:06,320 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in knighttime_description
2023-02-28 21:10:06,320 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-02-28 21:10:06,320 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2023-02-28 21:10:06,321 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base_link-1
2023-02-28 21:10:06,321 INFO  ExportHelperExtension.cs: 1136 - Found 59 in base_link-1
2023-02-28 21:10:06,322 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base_link-1
2023-02-28 21:10:06,322 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from extension_link-1
2023-02-28 21:10:06,322 INFO  ExportHelperExtension.cs: 1136 - Found 35 in extension_link-1
2023-02-28 21:10:06,323 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in extension_link-1
2023-02-28 21:10:06,323 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from main_mast_link-1
2023-02-28 21:10:06,323 INFO  ExportHelperExtension.cs: 1136 - Found 34 in main_mast_link-1
2023-02-28 21:10:06,323 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in main_mast_link-1
2023-02-28 21:10:06,324 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from end_effector_link-1
2023-02-28 21:10:06,324 INFO  ExportHelperExtension.cs: 1136 - Found 29 in end_effector_link-1
2023-02-28 21:10:06,324 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in end_effector_link-1
2023-02-28 21:10:06,325 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from second_stage_link-1
2023-02-28 21:10:06,325 INFO  ExportHelperExtension.cs: 1136 - Found 32 in second_stage_link-1
2023-02-28 21:10:06,325 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in second_stage_link-1
2023-02-28 21:10:06,326 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from knighttime_description
2023-02-28 21:10:06,326 INFO  ExportHelperExtension.cs: 1136 - Found 39 in knighttime_description
2023-02-28 21:10:06,326 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in knighttime_description
2023-02-28 21:10:06,327 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-02-28 21:10:06,327 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2023-02-28 21:10:06,327 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base_link-1
2023-02-28 21:10:06,327 INFO  ExportHelperExtension.cs: 1136 - Found 59 in base_link-1
2023-02-28 21:10:06,328 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base_link-1
2023-02-28 21:10:06,328 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from extension_link-1
2023-02-28 21:10:06,328 INFO  ExportHelperExtension.cs: 1136 - Found 35 in extension_link-1
2023-02-28 21:10:06,329 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in extension_link-1
2023-02-28 21:10:06,329 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from main_mast_link-1
2023-02-28 21:10:06,329 INFO  ExportHelperExtension.cs: 1136 - Found 34 in main_mast_link-1
2023-02-28 21:10:06,330 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in main_mast_link-1
2023-02-28 21:10:06,330 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from end_effector_link-1
2023-02-28 21:10:06,330 INFO  ExportHelperExtension.cs: 1136 - Found 29 in end_effector_link-1
2023-02-28 21:10:06,332 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in end_effector_link-1
2023-02-28 21:10:06,332 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from second_stage_link-1
2023-02-28 21:10:06,410 INFO  ExportHelperExtension.cs: 1136 - Found 32 in second_stage_link-1
2023-02-28 21:10:06,410 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in second_stage_link-1
2023-02-28 21:10:06,994 INFO  SwAddin.cs: 339 - Loading config tree
2023-02-28 21:10:06,995 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-02-28 21:10:06,997 INFO  SwAddin.cs: 344 - Showing property manager
2023-02-28 21:10:09,878 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-28 21:10:13,319 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-28 21:10:17,150 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-28 21:10:24,299 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-28 21:11:08,080 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-28 21:11:59,293 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-28 21:12:33,757 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-28 21:13:01,487 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-02-28 21:13:22,816 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-02-28 21:13:25,134 INFO  ExportHelperExtension.cs: 347 - Creating joint main_mast_link
2023-02-28 21:13:25,134 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-02-28 21:13:25,134 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-02-28 21:13:25,376 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2023-02-28 21:13:25,376 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-02-28 21:13:25,376 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-02-28 21:13:25,376 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-02-28 21:13:25,376 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2023-02-28 21:13:27,904 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child main_mast_link failed
2023-02-28 21:13:27,951 INFO  ExportHelperExtension.cs: 347 - Creating joint second_stage_link
2023-02-28 21:13:27,951 INFO  ExportHelperExtension.cs: 1397 - Fixing components for main_mast_link
2023-02-28 21:13:27,951 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-02-28 21:13:27,951 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-02-28 21:13:28,218 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2023-02-28 21:13:28,218 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-02-28 21:13:28,218 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-02-28 21:13:28,218 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-02-28 21:13:28,218 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2023-02-28 21:13:28,218 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2023-02-28 21:13:30,726 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent main_mast_link to child second_stage_link failed
2023-02-28 21:13:30,773 INFO  ExportHelperExtension.cs: 347 - Creating joint extension_link
2023-02-28 21:13:30,773 INFO  ExportHelperExtension.cs: 1397 - Fixing components for second_stage_link
2023-02-28 21:13:30,773 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2023-02-28 21:13:30,773 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-02-28 21:13:30,773 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-02-28 21:13:31,058 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-02-28 21:13:31,058 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-02-28 21:13:31,058 INFO  ExportHelperExtension.cs: 845 - L1: 1, System.Double[]
2023-02-28 21:13:31,058 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-02-28 21:13:31,058 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2023-02-28 21:13:31,058 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2023-02-28 21:13:31,058 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2023-02-28 21:13:33,635 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent second_stage_link to child extension_link failed
2023-02-28 21:13:33,651 INFO  ExportHelperExtension.cs: 347 - Creating joint end_effector_link
2023-02-28 21:13:33,651 INFO  ExportHelperExtension.cs: 1397 - Fixing components for extension_link
2023-02-28 21:13:33,651 INFO  ExportHelperExtension.cs: 1402 - Fixing 48
2023-02-28 21:13:33,651 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2023-02-28 21:13:33,651 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-02-28 21:13:33,651 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-02-28 21:13:33,939 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-02-28 21:13:33,939 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-02-28 21:13:33,939 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-02-28 21:13:33,939 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-02-28 21:13:33,939 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 48
2023-02-28 21:13:33,939 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2023-02-28 21:13:33,939 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2023-02-28 21:13:33,939 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2023-02-28 21:13:35,568 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent extension_link to child end_effector_link failed
2023-02-28 21:13:35,679 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from knighttime_description
